Feature	Gain	Cover	Frequency
mcuenta_corriente_delta1	0.000828132892482854	0.00345584706679515	0.00165275930180997
mcaja_ahorro_lag1	0.000769696469488186	0.0037290768163922	0.00169307050429314
mcomisiones_mantenimiento_lag2	0.000732696071500043	0.00369966394976807	0.00189462651670899
mcaja_ahorro_dolares_lag2	0.000719962870046374	0.00231087294973153	0.00253960575643972
ccajas_consultas_tend6	0.000712690884973262	0.0054034158365151	0.000967468859596082
Visa_mpagado_tend6	0.000710204086899842	0.00376166735265002	0.00213649373160801
vmr_msaldopesos2_delta2	0.000704916997427775	0.00192156722921978	0.00290240657878825
vm_msaldopesos_tend6	0.000674262804493514	0.00197710315530922	0.00221711613657435
rf_004_021	0.000661953783280414	0.00214074610536411	0.00173338170677631
mcomisiones_mantenimiento	0.000632652527598797	0.00322884876040174	0.00116902487201193
ctrx_quarter_lag1	0.000608694713568011	0.00183401933786819	0.00137058088442778
vm_mconsumospesos_tend6	0.000596871766133966	0.00286278673019696	0.00217680493409118
fm_cuenta_sueldo_delta2	0.000595514095150274	0.00263257645327983	0.00169307050429314
mautoservicio_delta2	0.000590951306011605	0.00193786880050369	0.00225742733905752
rf_001_015	0.00058051419592573	0.0013542766822365	0.00133026968194461
fm_cconsultas_delta2	0.000579858017748846	0.00252656867310182	0.00149151449187729
Visa_mpagado_delta2	0.000576289778532198	0.00175973181880198	0.00157213689684363
vm_mpagospesos_lag2	0.00057426431086623	0.00060150187358798	0.00169307050429314
ccallcenter_transacciones_tend6	0.000571417299646739	0.00378679876458918	0.00133026968194461
mpagomiscuentas_delta2	0.000564872376278664	0.0037052054491145	0.00108840246704559
ccomisiones_otras_lag2	0.00056447696354865	0.00135739703713512	0.00181400411174265
vm_Finiciomora_lag2	0.000559029467398833	0.00514761841489327	0.000806224049663402
fm_pago_trec	0.000550956102777587	0.00242216614526067	0.00181400411174265
vm_msaldototal_tend6	0.000541895871795984	0.00190318063289344	0.00197524892167533
ccomisiones_otras	0.000530028008622615	0.00344053597035738	0.00108840246704559
rf_007_019	0.00052181154431446	0.00110011940018157	0.00173338170677631
rf_010_030	0.000520907861064613	0.000747815838092762	0.000765912847180231
fm_cseg_cinv	0.000418491533780539	0.00336072234336977	0.000403112024831701
ccomisiones_otras_lag1	0.000414898255694522	0.00159386194942451	0.00133026968194461
vmr_mconsumospesos_delta1	0.000413689391708306	0.00144958566300709	0.00165275930180997
tcallcenter_tend6	0.000407851544719371	0.00264036187580886	0.000927157657112912
mcomisiones_mantenimiento_delta1	0.000405365908702155	0.00303928591769177	0.000564356834764381
fm_lim_sueldo_delta2	0.000405332761113878	0.00131682729297804	0.00181400411174265
ctarjeta_visa_debitos_automaticos_tend6	0.000387813464238877	0.00285527512844825	0.000685290442213891
ctarjeta_debito_delta2	0.000382929415587768	0.00497753701187591	0.000564356834764381
fm_mcauto_lag1	0.000369498994178276	0.00102760160182242	0.00104809126456242
ccomisiones_mantenimiento_delta1	0.000367230677458492	0.00289164125455545	0.000362800822348531
cproductos	0.000329028931210076	0.00162415813725967	0.00016124480993268
exp_consultas_transtarj	0.000326610480703625	0.00193018759990978	0.000483734429798041
mpayroll_sobre_edad	0.000201525526445133	0.000922195113315111	0.000604668037247551
vm_status03_delta2	0.000184497483495244	0.0022937043281716	0.000362800822348531
vmr_mpagado_tend6	0.000178194499109289	0.00098906865624271	0.000685290442213891
ctransferencias_recibidas_delta2	0.000171050365690259	0.00361945600913	0.000524045632281211
cproductos_lag1	9.72327253532488e-05	0.00241308769644514	0.000322489619865361
vmr_mpagosdolares_lag1	9.35339069857266e-05	0.000998785189563985	0.000282178417382191
ctarjeta_master_debitos_automaticos_tend6	9.12693530198634e-05	0.00194383744854062	0.00024186721489902
fm_cacr_suel_lag1	3.57099791686996e-05	0.00115061983834517	0.00016124480993268
vm_cconsumos_delta1	3.09978329488797e-05	0.000443614730149768	0.00012093360744951
exp_consultas_transtarj_delta1	2.47665623893432e-05	0.000601202547017633	0.00012093360744951
