Feature	Gain	Cover	Frequency
vmr_mconsumospesos_delta2	0.000666580829425178	0.0014070995404297	0.00144449398127508
vmr_msaldototal_lag1	0.000657933116387295	0.00101117291401635	0.00142666072224699
vmr_msaldopesos_lag1	0.000653096945527234	0.00175527745702367	0.00176549264378065
fm_trans_ctarj_lag2	0.000648443557231154	0.001649898527939	0.00181899242086491
mcaja_ahorro_delta1	0.00063260742334758	0.00297428289763273	0.00139099420419082
fm_com_sueldo_lag1	0.000628362953252158	0.00142064520504952	0.00181899242086491
fm_mcauto	0.00062079741287975	0.0022585351886934	0.00082032991529202
Visa_mpagado_tend6	0.00061744998682831	0.00274302008762583	0.0015514935354436
vmr_mconsumospesos_tend6	0.000614129711144737	0.00236994060045404	0.00164065983058404
mcaja_ahorro_lag2	0.000612886190161857	0.00134833377296883	0.00148016049933125
rf_018_013	0.000608968863114185	0.00182549672158438	0.000356665180561748
vmr_msaldototal_delta1	0.000604688822325981	0.0013772273936504	0.00121266161390994
rf_006_023	0.0006014753596549	0.000745533076629443	0.000909496210432457
ctarjeta_visa_debitos_automaticos_tend6	0.000601162171661271	0.00242890699155841	0.000641997325011146
cpagomiscuentas_tend6	0.000596904973405197	0.00284160706897418	0.000784663397235845
vmr_mpagospesos_lag2	0.000583997640024357	0.000991842094562238	0.00144449398127508
matm_lag2	0.000582745221228985	0.00173061361026998	0.00148016049933125
Visa_mpagado_delta2	0.000575405736663629	0.00182557608063744	0.00106999554168524
vm_cconsumos_tend6	0.000560675431146188	0.00156964723319952	0.00112349531876951
vm_msaldototal_lag1	0.000559268214532369	0.0016843096874852	0.00119482835488185
exp_ind3_consultas_tend6	0.000555294927933208	0.00196504823838698	0.00114132857779759
rf_005_015	0.000552505752519889	0.000582650492895729	0.00128399465002229
vm_mfinanciacion_limite_delta1	0.000538905690192809	0.00481345078844801	0.000962995987516719
fm_pago_trec_lag2	0.000537570667992288	0.00198735774301082	0.00128399465002229
vm_mconsumospesos_tend6	0.000533108983482714	0.00184829835127103	0.00137316094516273
fm_rat_visa_delta1	0.00053257388149674	0.00178109112670912	0.00144449398127508
vm_cconsumos_delta2	0.000532393979143356	0.00186020659058497	0.000427998216674097
exp_ind3_limsueldo_lag2	0.000527847743309419	0.00139403935817367	0.00137316094516273
rf_002_013	0.000527421937733023	0.00166017464197288	0.000588497547926884
fm_pago_trec	0.000522074968056328	0.000891760011267646	0.000838163174320107
rf_003_017	0.000521419006991338	0.00105515372949005	0.000677663843067321
cmobile_app_trx_tend6	0.000510241526094448	0.0054080155273536	0.00133749442710655
exp_mcauto_ind3	0.000507040833388834	0.00134722684491258	0.00123049487293803
ccaja_ahorro_delta2	0.00049937782723082	0.00215132866937696	0.000303165403477486
ctransferencias_emitidas_tend6	0.00049458916998318	0.00264543940451043	0.00106999554168524
exp_ind3_limsueldo_lag1	0.000492428230126475	0.0016388498114767	0.00137316094516273
vm_fultimo_cierre_delta1	0.000490704771694293	0.000506272103679888	0.00117699509585377
exp_ind3_consultas_lag1	0.000476494794949775	0.00173072929216657	0.00101649576460098
